time,active_time,area_h,evaluations,iterations,nodes,step_size,von_mises
313.96484375,51224.796568592,1129.4145355492,18660,40,160801,0.9765625,251.49040195624
314.94140625,51421.423988651,1129.4009705278,18754,40,160801,0.9765625,251.52629664227
315.91796875,51616.777965293,1129.3869128309,18848,40,160801,0.9765625,251.56186864282
316.89453125,51811.239706367,1129.3722711323,18941,39,160801,0.9765625,251.59713126282
317.87109375,52006.635292826,1129.3569603816,19035,40,160801,0.9765625,251.63209261282
319.82421875,52110.521817337,1129.3256045716,19084,47,160801,1.953125,251.70090466527
323.73046875,52189.706115543,1129.2547249984,19122,36,160801,3.90625,251.83421963187
327.63671875,52387.173518336,1129.163305239,19212,36,160801,3.90625,251.96172154806
331.54296875,52585.157332171,1129.0518144297,19306,40,160801,3.90625,252.0826923534
335.44921875,52776.04957163,1128.921157587,19396,36,160801,3.90625,252.19754645466
339.35546875,52963.437120978,1128.7729846122,19485,35,160801,3.90625,252.30700782577
343.26171875,53167.255415389,1128.6094603988,19581,42,160801,3.90625,252.41131750465
343.26171875,53109.723629295,1128.6094603728,96,42,160801,3.90625,252.41131750745
351.07421875,53175.688107047,1128.2541515523,142,44,160801,7.8125,252.60538789409
354.98046875,53377.617647056,1128.0516426914,285,36,160801,3.90625,252.69783041019
358.88671875,53499.759872188,1127.8437217733,373,34,160801,3.90625,252.78539273914
362.79296875,53624.108912531,1127.628688645,461,34,160801,3.90625,252.8686582687
366.69921875,53746.131244032,1127.4058067621,550,35,160801,3.90625,252.94830240982
370.60546875,53863.94775144,1127.1746566625,636,32,160801,3.90625,253.02384108988
374.51171875,53981.06948477,1126.9351110465,724,34,160801,3.90625,253.09471332726
378.41796875,54095.205294481,1126.6873456799,810,32,160801,3.90625,253.1610739005
382.32421875,54209.975261295,1126.431788919,898,34,160801,3.90625,253.222705653
390.13671875,54276.881266691,1125.9061519513,948,48,160801,7.8125,253.32888768525
397.94921875,54407.995721179,1125.3494147251,1049,46,160801,7.8125,253.42277273025
405.76171875,54541.302960444,1124.773334809,1151,47,160801,7.8125,253.5088807397
413.57421875,54672.754906275,1124.1852733441,1252,46,160801,7.8125,253.58443174485
421.38671875,54806.068110231,1123.5876506201,1354,47,160801,7.8125,253.65174122063
429.19921875,54936.86701072,1122.9730882672,1455,46,160801,7.8125,253.71430055163
433.10546875,55138.810160779,1122.6519220017,1610,48,160801,3.90625,253.74499508943
437.01171875,55262.627082184,1122.3199619347,1705,41,160801,3.90625,253.77373424711
440.91796875,55393.040590415,1121.9678955357,1804,45,160801,3.90625,253.79972023754
444.82421875,55518.397478744,1121.5859494337,1900,42,160801,3.90625,253.82160145958
448.73046875,55648.283349786,1121.1641605215,1998,44,160801,3.90625,253.83874850864
452.63671875,55779.436621559,1120.698305961,2098,46,160801,3.90625,253.85247903851
456.54296875,55905.15620526,1120.2116967345,2193,41,160801,3.90625,253.87123914209
460.44921875,56028.295923142,1119.7959941488,2287,40,160801,3.90625,253.92240214592
468.26171875,56089.723757622,1119.5283972254,2333,44,160801,7.8125,254.08084844864
476.07421875,56210.796128889,1119.5992408379,2426,38,160801,7.8125,254.17498209727
483.88671875,56328.148293659,1119.6203978821,2516,35,160801,7.8125,254.25127870076
491.69921875,56445.691241543,1119.5264020844,2607,36,160801,7.8125,254.31752712576
499.51171875,56565.697760278,1119.3360722502,2699,37,160801,7.8125,254.37608706043
507.32421875,56689.030795608,1119.0843507082,2794,40,160801,7.8125,254.42863834899
515.13671875,56814.634371227,1118.80101434,2890,41,160801,7.8125,254.47674930422
522.94921875,56944.49869422,1118.5071173579,2990,45,160801,7.8125,254.52202070915
530.76171875,57074.22001666,1118.2170436956,3089,44,160801,7.8125,254.56575841349
538.57421875,57205.246271124,1117.941076829,3190,46,160801,7.8125,254.60849567082
546.38671875,57333.343090643,1117.6871047906,3288,43,160801,7.8125,254.65161178808
554.19921875,57460.448483085,1117.4612084175,3386,43,160801,7.8125,254.69649256982
562.01171875,57584.701789637,1117.2665963643,3481,40,160801,7.8125,254.74409562416
569.82421875,57702.145981184,1117.1005122552,3572,36,160801,7.8125,254.79500064926
577.63671875,57823.598708831,1116.9507484482,3665,38,160801,7.8125,254.84689443049
585.44921875,57941.515639901,1116.7970822352,3756,36,160801,7.8125,254.89715345678
593.26171875,58068.123006358,1116.6199942252,3853,42,160801,7.8125,254.94335418985
601.07421875,58194.140854442,1116.4087412543,3950,42,160801,7.8125,254.98219074086
608.88671875,58322.458215446,1116.1618362264,4048,43,160801,7.8125,255.01262002006
616.69921875,58458.008094445,1115.8834638735,4152,49,160801,7.8125,255.03635491907
620.60546875,58649.727028093,1115.7337627709,4299,40,160801,3.90625,255.04670166944
624.51171875,58773.967423441,1115.5805591101,4394,41,160801,3.90625,255.05581860193
632.32421875,58843.493801379,1115.2643924598,4446,50,160801,7.8125,255.07077005053
640.13671875,58977.010870099,1114.9388658154,4549,48,160801,7.8125,255.08302395504
647.94921875,59105.329016601,1114.6125058659,4647,43,160801,7.8125,255.0945588533
655.76171875,59236.538131568,1114.2899328611,4748,46,160801,7.8125,255.10845277974
663.57421875,59363.873277808,1113.9734095201,4845,42,160801,7.8125,255.12042321649
671.38671875,59492.173179466,1113.6638662026,4943,43,160801,7.8125,255.13000588207
679.19921875,59618.836811341,1113.3615584766,5040,42,160801,7.8125,255.13510726648
687.01171875,59750.458566718,1113.0664583777,5141,46,160801,7.8125,255.13595755787
694.82421875,59875.837567278,1112.7783295359,5237,41,160801,7.8125,255.13562100114
698.73046875,60068.442247571,1112.6361609197,5376,32,160801,3.90625,255.13609779332
706.54296875,60137.389594317,1112.3591583294,5423,45,160801,7.8125,255.13443395319
714.35546875,60278.787328039,1112.0863661421,5526,48,160801,7.8125,255.13187007293
722.16796875,60420.704572832,1111.8176072495,5628,47,160801,7.8125,255.12998038353
729.98046875,60563.050554187,1111.5510335042,5731,48,160801,7.8125,255.12944707651
733.88671875,60777.290467724,1111.4176573501,5886,48,160801,3.90625,255.12999470927
737.79296875,60912.081785169,1111.2847385097,5983,43,160801,3.90625,255.13030359859
741.69921875,61049.007072976,1111.1507385823,6082,45,160801,3.90625,255.1303112096
743.65234375,61229.560935378,1111.0829233815,6220,32,160801,1.953125,255.13028520132
