time,active_time,area_h,evaluations,iterations,nodes,step_size,von_mises
2001.953125,49183.847403968,2084.6671457515,37443,43,160801,1.953125,227.62991526189
2003.90625,49313.724355765,2084.6310405284,37540,43,160801,1.953125,227.63834320053
2007.8125,49375.44221547,2084.5689859266,37585,43,160801,3.90625,227.65197880612
2011.71875,49502.48895899,2084.519231046,37680,41,160801,3.90625,227.66187112037
2013.671875,49705.405159614,2084.4979414439,37831,45,160801,1.953125,227.66574621146
2017.578125,49772.883545512,2084.4712858979,37881,48,160801,3.90625,227.66865959634
2021.484375,49906.496090279,2084.463176988,37980,45,160801,3.90625,227.66597554724
2023.4375,50105.666933839,2084.464393847,38129,43,160801,1.953125,227.66302176709
2027.34375,50160.56125952,2084.4880977866,38169,38,160801,3.90625,227.65058740504
2031.25,50289.268630219,2084.5345332689,38265,42,160801,3.90625,227.63114222601
2035.15625,50426.435859979,2084.6031797144,38366,47,160801,3.90625,227.60507900055
2039.0625,50555.059526996,2084.6908696297,38462,42,160801,3.90625,227.57420433939
2041.015625,50759.912567957,2084.736931759,38614,46,160801,1.953125,227.55892013989
2044.921875,50819.146537918,2084.838738822,38658,42,160801,3.90625,227.5286107351
2048.828125,50955.60969542,2084.9334087321,38759,47,160801,3.90625,227.50706345176
2056.640625,51024.564302268,2085.0518568105,38810,49,160801,7.8125,227.51516655104
2064.453125,51148.915357394,2084.9763470496,38902,38,160801,7.8125,227.60991251202
2080.078125,51219.236432919,2084.356471428,38954,50,160801,15.625,227.8811176698
2095.703125,51364.675351308,2083.5132617158,39087,49,160801,15.625,228.11210429314
2103.515625,51551.809427598,2083.0827355912,39248,30,160801,7.8125,228.22132405995
2111.328125,51663.458856527,2082.6625680582,39332,29,160801,7.8125,228.32514564172
2119.140625,51782.626060507,2082.2602858535,39421,35,160801,7.8125,228.42201373132
2126.953125,51904.579197193,2081.8846608106,39512,36,160801,7.8125,228.50937436939
2134.765625,52026.282292513,2081.5459322303,39604,37,160801,7.8125,228.58390117758
2142.578125,52155.089270467,2081.2557841296,39701,41,160801,7.8125,228.64157696576
2150.390625,52286.794481021,2081.0273089917,39801,44,160801,7.8125,228.67785831608
2158.203125,52414.173192634,2080.8744126655,39897,40,160801,7.8125,228.68843999659
2162.109375,52621.431165873,2080.8202809989,40054,48,160801,3.90625,228.68668503633
2166.015625,52759.380882663,2080.7884340011,40156,48,160801,3.90625,228.67869939924
2173.828125,52829.689861036,2080.8096128916,40208,50,160801,7.8125,228.64561267097
2181.640625,52962.443836156,2080.8829827822,40308,44,160801,7.8125,228.62861022964
2189.453125,53087.247868651,2080.9297551864,40402,39,160801,7.8125,228.67268575758
2197.265625,53212.217533811,2080.8733197875,40496,39,160801,7.8125,228.7950263551
2205.078125,53328.112708188,2080.6692781456,40583,33,160801,7.8125,228.96030921592
2220.703125,53388.207388552,2079.8310708072,40627,42,160801,15.625,229.29523819046
2236.328125,53514.508871051,2078.7559017193,40730,39,160801,15.625,229.58072227203
2251.953125,53645.87369199,2077.6784390817,40833,43,160801,15.625,229.84890399649
2267.578125,53781.135974677,2076.6495422692,40947,45,160801,15.625,230.10108512634
2275.390625,53991.412990619,2076.150426532,41122,48,160801,7.8125,230.22257889061
2283.203125,54120.978400333,2075.6721815472,41220,43,160801,7.8125,230.33812347437
2291.015625,54250.899479501,2075.2179492186,41317,42,160801,7.8125,230.4469210847
2298.828125,54370.235199778,2074.790300041,41407,35,160801,7.8125,230.54825558076
2306.640625,54494.154556432,2074.3912441166,41500,38,160801,7.8125,230.6415163253
2314.453125,54629.648584201,2074.0224052376,41602,47,160801,7.8125,230.72615262095
2322.265625,54763.475108363,2073.6852602529,41703,45,160801,7.8125,230.80160563833
2330.078125,54894.274921756,2073.3814067956,41803,44,160801,7.8125,230.86720883598
2333.984375,55096.75152941,2073.2381589991,41956,45,160801,3.90625,230.89733970466
2337.890625,55227.270971452,2073.1040818692,42054,44,160801,3.90625,230.92463831951
2345.703125,55298.499681621,2072.8739653256,42106,50,160801,7.8125,230.96749811641
2353.515625,55426.834485914,2072.685390152,42204,42,160801,7.8125,230.99702745178
2357.421875,55622.76326024,2072.6028620801,42352,40,160801,3.90625,231.00786160232
2361.328125,55749.874172888,2072.5324838346,42447,41,160801,3.90625,231.01469061617
2365.234375,55880.339146453,2072.4748149097,42544,43,160801,3.90625,231.01739380094
2369.140625,56004.282439901,2072.4303007774,42637,39,160801,3.90625,231.01598039203
2373.046875,56133.426487909,2072.3990877872,42733,42,160801,3.90625,231.01073228743
2376.953125,56249.047091846,2072.3807114718,42820,33,160801,3.90625,231.00242132641
2380.859375,56373.895784026,2072.3736181148,42913,39,160801,3.90625,230.99259021329
2384.765625,56489.863529159,2072.3745216249,43000,33,160801,3.90625,230.98382508029
2388.671875,56607.365256854,2072.3777626051,43087,33,160801,3.90625,230.97976752331
2392.578125,56729.749327285,2072.3751678127,43179,38,160801,3.90625,230.98459341143
2396.484375,56857.636118851,2072.3571856905,43274,41,160801,3.90625,231.0018591764
2404.296875,56913.994396648,2072.2515839168,43316,40,160801,7.8125,231.07737061193
2412.109375,57043.316940232,2072.0400430546,43412,42,160801,7.8125,231.1748240502
2419.921875,57182.215817979,2071.7660923547,43516,50,160801,7.8125,231.26159150851
2427.734375,57312.911541201,2071.4677333717,43613,43,160801,7.8125,231.34064749379
2435.546875,57447.843835895,2071.1626150615,43714,47,160801,7.8125,231.41630437484
2439.453125,57644.393641852,2071.0091385638,43860,40,160801,3.90625,231.45364204964
2447.265625,57712.051495931,2070.7044275453,43910,48,160801,7.8125,231.52699664037
2455.078125,57849.118657479,2070.402707015,44012,48,160801,7.8125,231.59914609594
2458.984375,58048.992281355,2070.2525463128,44161,43,160801,3.90625,231.63496348712
2466.796875,58120.43343157,2069.9590026322,44213,50,160801,7.8125,231.70468047011
